run_name,degree,signal_type,dimension,count,mean,std,p0,p1,p2,p5,p10,p25,p50,p75,p95,p99,p99_9,p99_99,p100
temp,3,action_acceleration,20,46928,2.5248511802949807,34.23400449382639,1.1418004087631889e-23,4.0886005068911053e-19,4.044298296111677e-18,0.0006048331354830759,0.0033440678124876636,0.022673050953749115,0.11499139827156461,0.4698926701400535,7.29745858260872,30.95282381284526,198.8579801133693,1622.966846898127,1694.9218903243388
temp,3,action_acceleration,21,46928,0.8745358468004265,7.651328958123111,3.379055390744039e-24,8.984436489262152e-20,8.470213018598146e-19,0.00021047516844391678,0.0013134807797733864,0.009576117365885421,0.052886805635411115,0.23717291329295218,3.6249020663239095,12.260782035485807,48.18342630082942,350.8563850186157,362.7359081001731
temp,3,action_acceleration,22,46928,1.7618222982399927,10.011066227083248,7.984193217318344e-25,2.8138373745860524e-20,3.5697142056700176e-19,0.0008011216603553569,0.004482240864293937,0.028894295659714485,0.13759038335409735,0.5325762081870111,7.058757095032699,29.14204912076263,133.27204819039727,352.62588670730497,537.8423312704967
temp,3,action_acceleration,23,46928,1.5107199787156755,7.062486935261169,7.971717471100918e-25,2.6701086850463408e-20,2.6467732332952346e-19,0.0008611843348845591,0.0049838419964536905,0.031027646676151346,0.15226805310055214,0.5739172045355359,6.6084237956017615,25.596015679387875,93.24960991522858,201.85340627997735,415.2757759941325
temp,3,action_acceleration,24,46928,0.6217240490195322,4.098110378642107,7.604330860710231e-25,3.91785282819026e-20,4.913738599113669e-19,0.0002576876844367713,0.001656669439468403,0.01219384368904745,0.060521677452682256,0.23125746313861534,2.492312524372017,9.548627736663166,44.80779468622909,166.768225172244,262.99813013108565
temp,3,action_acceleration,25,46928,2.132213992759939,32.353665196073344,1.162090605619122e-23,3.8640765412784874e-19,3.888626245530344e-18,0.0005791542946396035,0.0034310710356454483,0.02302293983815587,0.10822042727170877,0.4074247040865017,5.640515399502089,24.83736055227574,134.32642249428991,1482.36506026397,1544.2845816730744
temp,3,action_acceleration,26,46928,0.8038357542147117,9.02771395148355,3.6786835911711005e-24,1.0755821375045949e-19,1.0547658857406257e-18,0.00019477654632951423,0.0013741294111601992,0.010329291227547525,0.051471976240562184,0.22182775070464236,2.6805298863721334,9.821247949399917,63.67384016851283,408.11467665476147,476.1149311652127
temp,3,action_acceleration,27,46928,1.6155942154038607,7.001378106163742,9.836202525977063e-25,3.088266606371115e-20,3.021938832102046e-19,0.001079378884290319,0.005811990263504649,0.03511744946504859,0.15772524243339475,0.5784667020937457,6.93665364739851,29.39933237327894,99.43181774919843,201.41903975315,251.38622325675297
temp,3,action_acceleration,28,46928,1.681786258852269,17.312082333296352,6.74284973981652e-24,1.3674011602603803e-19,2.09193618211137e-18,0.0007775785266538817,0.004081392196983697,0.024129374899193548,0.10899467801057139,0.4070023661314651,5.241358724784737,25.46495822438245,147.5401027412799,854.6038249371832,1089.7020577062128
temp,3,action_acceleration,29,46928,0.3062934091467788,1.21456864319484,5.99538729631456e-13,3.9984878040351935e-06,1.2948153274749753e-05,5.0651215260337685e-05,0.00019729094099254428,0.0016590035456396524,0.012874863152880518,0.10021829446984748,1.4698144285708452,5.7729327256439475,15.480015014140612,22.770596707715818,35.64603892317909
temp,3,action_acceleration,30,46928,0.4507515433267107,1.523468491571651,3.316989817465794e-08,3.809809348332649e-05,0.00012031194760903064,0.0023751845006314814,0.007155893391427028,0.024267155310164344,0.0749819949213793,0.24490186079765777,2.0894172699016673,7.038081187432688,17.095441538050107,44.668760209589614,59.35807526942081
temp,3,action_acceleration,31,46928,0.0375212877901395,0.3331470909847842,0.0,8.274948631341054e-10,1.6496485828822933e-08,1.5257251333752338e-06,1.3260423163539042e-05,0.00019003678148040982,0.0014955167042774774,0.005806320100507317,0.06279934498596601,0.6767878289961201,5.777371364983619,10.575766665115928,12.015251281000909
temp,3,action_acceleration,32,46928,0.5420280960401597,1.984834784405433,1.356125167282677e-07,0.00015131400758655727,0.0003832044519919771,0.0028644831616520747,0.00863963722366626,0.0289411867158294,0.09013337384546749,0.2844972961280537,2.2840397864567876,9.098758389293332,24.520824010800006,49.73195834396266,75.9120055853524
temp,3,action_acceleration,33,46928,1.4971496414418157,9.602498731579086,2.0609832587032927e-09,1.3306014991632599e-05,4.1000119572702956e-05,0.0014051582003069202,0.006462984889210548,0.03413060626400343,0.14803169183260548,0.5749114529438685,6.0535495947911535,23.401402961066776,93.52422429941622,445.5525929554012,616.698029765433
temp,3,action_acceleration,34,46928,1.3387332356557957,4.869310316967732,1.5414442584497046e-07,0.00018453042273264403,0.0005097877162450694,0.006248342671158771,0.018976468092507588,0.0677954034211608,0.22235283310806714,0.6919027132359461,6.268761159404289,20.636557862390813,60.49352306080871,140.93320318711756,194.13912275450235
temp,3,action_acceleration,35,46928,1.050902569111308,4.463039031257219,6.905019772861266e-08,7.474873758220288e-05,0.0002126471862101743,0.002652977571947244,0.008627196715166785,0.03491665224822858,0.12711718963886626,0.45048081320711864,4.455023337410109,18.019789488263477,56.98802528463671,137.07334060482924,162.52308654380457
temp,3,action_acceleration,36,46928,2.813982571920463,31.79284477579481,3.1370315952348353e-20,2.1835829207699173e-15,6.677928264089137e-14,0.0007076070746229862,0.004864720829042548,0.037507500350374354,0.1816510131793846,0.6647303131521796,7.711676271225621,32.32976862186991,532.2736350554906,1235.3316157852469,1248.8676058716358
temp,3,action_acceleration,37,46928,1.291570496881046,6.542586511551039,2.238214409241277e-24,5.862467510888044e-20,6.405669553623673e-19,0.000568394481765541,0.004119253472879971,0.0336203994673967,0.1599733048875861,0.56176916924121,5.601808011282416,19.62580884778871,82.07015222986355,238.06073862020938,301.86314219289346
temp,3,action_acceleration,38,46928,1.8583050787043025,8.636734237801788,2.9550287999715704e-25,5.480942730795694e-21,1.599305901927087e-19,0.0007723461059243528,0.0051544487315457995,0.03865488355063301,0.193879968014457,0.7359037529438373,7.85421730439568,31.59777700124188,107.15033623628668,240.7716599609711,523.0024143475664
temp,3,action_acceleration,39,46928,1.2105039258395751,9.483702796997337,4.164724866046987e-24,1.0183461252231433e-19,1.0776433179765377e-18,0.00038313458494340386,0.0025674542428688082,0.024931537552651387,0.1281149433894569,0.48278296035285395,4.658276970231822,15.978173525535405,93.5531960095955,425.2248082624612,442.98630411060856
temp,3,action_acceleration,40,46928,1.3004842161820598,6.381294146213704,7.814237269726338e-25,2.455622705432257e-20,2.3330105162044746e-19,9.365816397860262e-05,0.0006879370231518918,0.006813508908535225,0.05535742199142661,0.3622772044709462,5.464062692412315,26.145776836392333,83.41926039710397,172.21589968987934,361.7452385929664
temp,3,action_acceleration,41,46928,2.656334088700303,34.79135543530948,1.3306417859148672e-23,4.167069001047417e-19,4.0975494542849556e-18,0.0005284966564261192,0.003949512939824911,0.03481836678653672,0.18276244325674118,0.6986947660777821,8.295567043293083,31.84093595614072,136.09341652175917,1575.9936780658306,1688.576298583564
temp,3,action_acceleration,42,46928,0.8899918038413412,7.60641991556963,3.0825450915622356e-24,8.874104043031441e-20,8.90692007678013e-19,0.0002535132769398716,0.0016348826937260437,0.015630494537337475,0.07898253177953944,0.29703910442802356,3.3671034307966896,12.688072787262056,57.08854210288611,329.32221373709166,360.30921445228626
temp,3,action_acceleration,43,46928,1.4778057662726483,6.498340744599719,9.38798085842772e-25,2.9565726715216485e-20,3.403364011305883e-19,0.00026056403644415246,0.002066194568891028,0.019972373866244824,0.11232249425084367,0.49231091754710327,6.592334297635802,28.21336575985206,93.23142406233421,160.42580777120136,225.47665306621417
temp,3,action_acceleration,44,46928,1.4457132587749335,6.604988544454252,9.346737305203071e-25,2.8471453447627444e-20,2.740853594635316e-19,0.0002444907849019918,0.0019099957861107944,0.015971136663413675,0.08688730652694007,0.3907164691625025,6.087440491720754,30.287153225570222,94.95204683591422,139.84707535625847,221.46954533872045
temp,3,action_acceleration,45,46928,2.116203509960789,30.322759788807534,6.059812602883215e-22,2.1732776070456072e-17,5.316390647527154e-15,0.000502223387942101,0.003182000320931214,0.023980954118899653,0.10239572161656513,0.3171762073416729,3.055635120769093,26.713162899900237,516.319686417936,1227.3987118981188,1454.5411760566637
temp,3,action_acceleration,46,46928,0.7198284766366932,6.087438526851038,2.6046976693549776e-24,7.033049767214731e-20,6.810835233972258e-19,0.00014630715330284726,0.0010658349867060295,0.009862034429774635,0.05072977575683531,0.1905558636580994,2.558229959384154,11.455137903117762,57.48388784263441,275.3163985163499,287.21646615582836
temp,3,action_acceleration,47,46928,1.1840965859296373,7.72584497979797,9.990805385455163e-25,3.7104197850996033e-20,4.287173555418844e-19,0.0005779322473038109,0.004002533845829493,0.029869243326157632,0.13865888606423443,0.45437146901167885,3.8326968872775558,17.94958506451327,114.6031199499747,252.307526586121,570.92490397746
temp,3,action_acceleration,48,46928,1.032431327672569,7.04575011353394,9.959869958135326e-25,2.9592033152916355e-20,2.9350063957956263e-19,0.0005754250996558804,0.00363556208321333,0.02363397386534707,0.10633653611011283,0.3518997796746469,2.9113221927080892,16.153247184036537,106.8099438158367,224.78423787484064,335.64092317445943
temp,3,action_acceleration,49,46928,1.9203235593441799,31.884405829854064,6.120491284995751e-22,4.532423970554586e-17,7.558824433303544e-15,0.0002460665964859365,0.0015375353287777568,0.011995719714945395,0.05403053517672476,0.16724045458113407,1.5892644001490879,21.94806317881184,521.8225289508695,1241.5181899985728,1799.963228617006
temp,3,action_acceleration,50,46928,0.588412335265047,5.142103925710116,2.3784462416028322e-24,6.10817473353232e-20,6.096817098804297e-19,0.00011882788984966332,0.0008940445316875353,0.00789676118794749,0.040423212477886175,0.15376067364499468,2.001137965497037,9.598546786556332,40.078592509132754,251.95297417974655,266.7916975320109
temp,3,action_acceleration,51,46928,1.1755223995063082,10.907737286123886,1.7736487533077563e-24,4.190817519652209e-20,6.316884751744675e-19,0.0005513429230848336,0.003651058216230814,0.02771075353221874,0.11415129459354197,0.3353325645848535,2.6626593269121295,18.5862348851641,134.34726922027184,391.8176945084501,909.4146803086547
temp,3,action_acceleration,52,46928,1.0725749635205493,11.0905309099416,3.2749009498184825e-24,4.3853060614628614e-20,9.446537441087913e-19,0.0006193043669056072,0.003891226839695538,0.026512064077838245,0.11363994608305607,0.3233620254969211,2.462044558567965,14.069323440516545,134.64910362424982,449.9848521986632,889.589927702623
temp,3,action_acceleration,53,46928,0.523475320369929,4.7453524270458125,1.6848178177551966e-24,5.634039684119036e-20,5.027973868488663e-19,0.0003049681623767258,0.0020261731782907234,0.013478981961816842,0.05794843197993531,0.19117318646215775,1.604131646211091,7.449723988805995,35.93084974051419,212.6593216272807,238.97810395599137
temp,3,action_acceleration,54,46928,1.7987361557961044,33.81872373514636,1.5484813402302427e-23,4.568346683724584e-18,3.4846037961200203e-15,0.00018555514158059713,0.0011529366503611766,0.008655653050439924,0.03879205244262954,0.1280199658274842,1.3324398628587892,21.249396992005543,503.94377787054225,1576.2219545150765,1771.4334899153564
temp,3,action_acceleration,55,46928,0.5381534574028884,5.248697264087822,2.3613833313133482e-24,6.441556642182015e-20,6.493621513424855e-19,0.00018671121100676634,0.0012262948824942892,0.009178282203741473,0.04328640082541589,0.16031265235448444,1.6047124481313695,8.257803720991369,37.71446962547075,255.8701647466066,285.14908844522535
temp,3,action_acceleration,56,46928,1.3900428258866897,6.749305531519675,1.0170625545191478e-24,3.403155213111101e-20,3.165083579548008e-19,0.0010742324184865695,0.008000627594356631,0.057375156124691344,0.23772201795679038,0.6882698995512302,5.029768086220032,21.64831912882789,96.70072761253726,193.55694731869698,437.03678689438476
temp,3,action_acceleration,57,46928,1.3570948250501604,20.833229424989305,8.81892205478159e-24,1.6959128092444429e-19,2.3076829737377522e-18,0.000374101443616095,0.002681984209042041,0.018262072790353856,0.0739298832907907,0.22637648889968384,1.8917448900639402,18.352667733895967,195.66960526414385,1015.6342990846251,1343.2679026614667
temp,3,action_acceleration,58,46928,5.976582565039682e-05,0.0026795141943578345,0.0,0.0,4.0817402459151417e-17,9.99449479574247e-16,2.7067867399044604e-15,9.691071970863448e-15,3.996924864186752e-14,1.8006091110313e-13,8.393542214792246e-13,2.893037120575251e-10,0.0037700997976276244,0.16812992291520024,0.16863509402549376
temp,3,action_acceleration,59,46928,5.862622246119524e-05,0.002672637359310062,0.0,0.0,9.56515950279913e-27,1.6013907965849157e-15,5.031991658307436e-15,1.8798834936538214e-14,7.657496592719459e-14,3.481860660500049e-13,1.6487315064770478e-12,1.6996458862939786e-10,0.0030884967266494438,0.16795164261226242,0.16835578922536448
temp,3,action_acceleration,60,46928,0.17169321208479527,0.3854541029909865,5.7547632232811966e-18,1.773531743451524e-11,6.18172940211958e-10,0.002480781322932331,0.008264335664507511,0.02641181632766148,0.06577575776908706,0.15329805783159767,0.7169626691066486,1.5191051054410143,4.255586703898829,11.261279310566705,13.471970471105221
temp,3,action_acceleration,61,46928,0.14352699714206163,0.31381555374884695,6.6848734003839e-19,1.2128767771482332e-11,1.726953899359862e-09,0.0020707200591838326,0.006732088644010264,0.021941516234735746,0.055127283171196355,0.13109642190512952,0.6269106220971107,1.2363588434833277,2.639478472090188,8.429651295842744,21.281423720522337
temp,3,action_acceleration,62,46928,0.21533652758631106,0.3758123616885544,5.059134273626066e-19,2.399698702741513e-11,1.1220280301585614e-09,0.0033375553188999814,0.01095902289986371,0.035474501857554186,0.0886279450368967,0.21320084172464218,0.9191408235978057,1.8092572833651923,3.2387478292113783,6.862426323710702,11.661925261666301
temp,3,action_acceleration,63,46928,0.4172611413175427,0.8465235119387315,8.60072131455717e-18,3.409056512228701e-11,4.1471501714228624e-10,0.006967627880281007,0.022147183755890313,0.071764250038659,0.18262160774040043,0.43519504972709705,1.6464701305089804,3.321545777132743,7.225699619116069,26.54105250579632,50.94971215621045
temp,3,action_acceleration,64,46928,0.15009000750397036,1.896295235421809,0.0,1.7435968394565064e-26,4.884615234213445e-16,2.027038583844232e-15,4.996156080233583e-15,1.7633492047883007e-14,8.002732813549836e-14,5.200019700408003e-13,0.2211712583992607,3.681433353082268,14.662603154275507,93.213625843428,134.95198212861303
temp,3,action_jerk,0,46928,8.561210781320224,37.25164915738269,0.0,1.8138489749447568e-05,5.88109309597484e-05,0.00037531334614254605,0.002542942575206103,0.02733699654069631,0.20753752107920098,1.9450607287076207,41.40365748549447,167.98600060724937,509.67504360327035,740.4770127967247,867.144546026997
temp,3,action_jerk,1,46928,22.356035511678733,106.73731852431848,1.1352323819854582e-06,4.160608178887389e-05,0.00019106677738707617,0.06217706500468511,0.18774431038219397,0.6162576628928664,2.1165272695036492,9.628492313258093,105.05876494338868,341.6409950417993,1017.5775389017383,4431.032991103424,6613.512775579903
temp,3,action_jerk,2,46928,5.4128264844246,26.838693475538445,4.7810054343594347e-14,2.1045540952141875e-08,4.211159315050387e-07,3.0986507416085174e-05,0.00022739418812762411,0.010674497525494396,0.12196350831661013,1.0831719485300302,22.716534230323617,110.67536638797077,382.56378233783147,654.152249653715,975.7462189110363
temp,3,action_jerk,3,46928,24.23963854033754,105.80169194530892,4.62651159194305e-06,0.00018528509772435008,0.0009107862771884595,0.07242060862633512,0.21307496721172284,0.7060856978833784,2.4091158221363456,10.356234555709944,106.02975028013897,398.89058727828916,1215.9663178626233,3971.960740289949,5984.2264473021005
temp,3,action_jerk,4,46928,58.40431530992534,262.0296989774268,2.63734782001209e-07,3.710472990671127e-05,8.677327199263645e-05,0.0036378879618883145,0.04307698202883445,0.5223765469761877,3.862216881526419,21.33272960203437,275.767844206248,1032.7666665107797,2937.0178099589934,8868.307323485144,17886.327237882117
temp,3,action_jerk,5,46928,48.41260378247003,240.1456319612808,1.0350571182836945e-05,0.0002660211438842087,0.0011768196586413085,0.14179429188716108,0.42280971031081255,1.4647289778773873,5.1899328828357465,21.16758021164683,200.02120961511545,775.6434614704343,2665.826877999332,8883.5390716527,12686.097737199401
temp,3,action_jerk,6,46928,44.07347773586295,189.27336568371146,9.361402149792841e-07,2.6261107874207252e-05,0.00017110956543241713,0.07879242875702908,0.23288683652044853,0.8600471054469949,3.3991534566132,16.487505532176982,196.1855423888854,755.6134832815954,2515.3218945246936,5372.818434771059,7065.340424796498
temp,3,action_jerk,7,46928,177.27970372498825,1921.9297681970806,1.35640540460383e-15,3.137769174192391e-14,2.0161629879669383e-13,0.019088486575509735,0.11571685286130477,1.3770108756350463,6.763108018791673,36.433749822812906,535.9546293273497,2035.5863082465867,32745.84446432851,78321.44791845632,79653.9101263488
temp,3,action_jerk,8,46928,79.52971185042007,294.2138002609809,1.975966955701639e-23,3.8014098785299197e-20,6.062730720877166e-20,0.011584047108964332,0.08968527983523711,1.1634264687140177,5.652891508778641,28.811797399806945,399.7445008416825,1371.219142064829,3553.0174938052896,6836.315361552357,10990.437103714385
temp,3,action_jerk,9,46928,129.08400712007912,600.4407491036906,4.9511503376436e-21,3.103816728018672e-20,3.866284934268245e-19,0.015501254593391764,0.1240794892499154,1.5416143304365562,7.56563770182513,39.26962466514837,561.5638446535457,2366.89527822415,8376.612282468446,16295.375548760736,26204.794358162642
temp,3,action_jerk,10,46928,75.79962472390825,386.6224329170298,4.607664879405814e-21,1.3916174996967827e-19,3.7096420167913454e-19,0.010470997856463105,0.07790288504698381,1.0397046001307964,5.318077107022457,26.458107281634238,338.39488756829275,1202.8510842834678,4543.217040116864,14562.277924492231,17820.466165465332
temp,3,action_jerk,11,46928,38.099874330179766,187.57425517296286,2.0600123933918038e-21,5.677323619746067e-20,1.0877734440354238e-19,0.0007055117682564006,0.0048660351115031525,0.08190693483782949,0.5703787871582098,5.568776396152378,176.31933605640805,763.675990838807,2694.894432585606,5291.539193826063,5499.6350740700855
temp,3,action_jerk,12,46928,175.14825298917944,2090.593461318672,3.918654264942683e-20,1.0667945343459145e-18,2.3211242745631376e-18,0.011595220448753198,0.09710463006475895,1.1345333680756018,6.237220432467566,35.98410315437149,594.4386534501133,2104.501069018935,18714.83145052942,97270.3306090647,110730.67699497839
temp,3,action_jerk,13,46928,53.32411878885346,310.7092647587978,3.991858798784901e-21,1.4517626899197187e-19,2.798427805591889e-19,0.005005595495580241,0.04189527272586319,0.5452600479754739,2.873610420668392,16.406746654181074,250.6978017505483,799.3955819526657,2859.6384665103865,12880.141719260922,14539.69609364781
temp,3,action_jerk,14,46928,130.90754818382527,630.6510432020501,2.464046443573127e-21,6.770585982573369e-20,1.401385919885761e-19,0.009371315666362392,0.07562885818558823,0.9273759299689671,5.418509234364042,31.266759044523752,579.6404468891661,2511.6475284213648,8870.692981155928,17256.81862679429,25655.531375945873
temp,3,action_jerk,15,46928,54.4449127059743,301.9380545347745,2.494408993335459e-21,6.815066781204615e-20,1.4178354599553527e-19,0.0024122085119832777,0.01755084287687009,0.25607651456452846,1.8149295340515352,12.456979939084073,203.44058673757468,1148.180506223339,4249.323632825197,7944.624683681347,15115.522357107056
temp,3,action_jerk,16,46928,172.75842616594718,2070.319879164644,3.4751910947980834e-20,1.1751412635942261e-18,5.504370083144898e-18,0.01228951322663923,0.0797469196091425,0.9455940452920206,5.060635839327309,31.385798356009072,591.0024072265362,2152.9798390031947,19228.510822476455,98821.69197523435,110415.68259216961
temp,3,action_jerk,17,46928,50.284963888895646,394.81425083674037,6.536664098161095e-21,2.0146015061931308e-19,3.61342076568149e-19,0.003518518439138272,0.02992511178480021,0.4223088040071752,2.2693847808523744,13.23321132082337,217.9526183981163,713.7504353488522,3110.941723669516,18109.211874430017,19312.693358488297
temp,3,action_jerk,18,46928,126.36762341761708,545.656206508544,2.491019217996751e-21,7.36947905017834e-20,1.4640661409556648e-19,0.01059730199239748,0.08011798884851787,0.95885915127527,5.2659679620974655,33.72299970974751,622.1604686265847,2220.060559591831,6928.42518755051,15619.952997706436,17600.507499647756
temp,3,action_jerk,19,46928,79.28761056889134,381.58118612886716,2.3712793793283993e-21,6.95726260952615e-20,1.3715626798277845e-19,0.008327650493658707,0.05556470533228859,0.622695092544825,3.747079812510086,21.4727232494603,371.60631979973465,1372.114802563571,4852.187926007452,13277.308913749734,17481.795111552103
temp,3,action_jerk,20,46928,147.61346101584792,2021.4273478482423,3.4802553724352605e-20,1.0771639159427739e-18,2.272700758780585e-18,0.010182710312109454,0.06413316788198979,0.7904574436652023,4.130255952023056,22.4769713537886,416.4755318760111,1796.2972595337742,16455.159000766005,97462.1577977452,108185.30690646857
temp,3,action_jerk,21,46928,50.821237332652856,451.6733911552589,6.999188195014214e-21,2.094144406036689e-19,4.21348899374743e-19,0.003063825516533668,0.025080012457318453,0.34222229473440363,1.8678692560861527,11.459821826696018,210.19350324984606,731.0724662632267,3955.5446009218144,20483.60973395959,23124.594607535775
temp,3,action_jerk,22,46928,101.94786932126563,590.501274438613,2.4336154660554848e-21,6.888229886503693e-20,2.404999821278825e-19,0.012738613199359105,0.09694171931890645,0.997451765185351,4.969351684828211,26.319539899767143,413.7685101442411,1676.46344774807,7796.784451453378,20628.610882347766,32364.589721573724
temp,3,action_jerk,23,46928,86.52115548762639,416.1196527604938,2.429812806461764e-21,6.873716022418357e-20,1.4552540160076839e-19,0.012615830186887486,0.11871386570629511,1.0975349623047628,5.549108883913771,26.308851007535036,388.20187180868805,1457.840292222421,5092.041381914401,13907.396263951357,25484.237503040844
temp,3,action_jerk,24,46928,35.65333420442906,241.85684919640923,2.317831831958269e-21,1.0904751923413214e-19,2.5916645829734406e-19,0.004187967462347987,0.03151783972844768,0.42839416796807045,2.2308534166512017,11.15654163033457,144.24858767910314,563.4454363002998,2212.4795596561694,10552.297184249046,16083.95697819529
temp,3,action_jerk,25,46928,124.81259740765302,1910.9379178242862,3.542100740573083e-20,9.591109704725839e-19,2.0452488324907952e-18,0.009370934211226667,0.07177998468579076,0.7882424289990333,3.939572656901639,19.800389464103862,329.4101352889777,1458.2747056426847,16698.91574607959,90854.82050894815,97875.86649915171
temp,3,action_jerk,26,46928,46.73073780641083,533.0246404595907,8.113459717149543e-21,2.655452625250491e-19,5.235197865353031e-19,0.0028089517442268525,0.025408286948446785,0.35301958717839677,1.9115469835279644,10.567722106397568,158.57007805264746,578.4412245630092,4520.3391376295085,24984.711605582375,29952.02494826855
temp,3,action_jerk,27,46928,92.6039615981511,412.36726354093827,2.5517648951161807e-21,7.381714866122772e-20,1.4267406273778948e-19,0.02107628636722813,0.1198759228129461,1.173240999853953,5.858417161050846,26.98785087282309,410.20909874910245,1645.8837976532998,5316.769666109594,11068.930924554816,15249.52674941713
temp,3,action_jerk,28,46928,97.65660981432663,1022.3534877232486,2.055248785373795e-20,1.6687533536900585e-19,1.4259964830119393e-18,0.015156911825752663,0.09416431450265926,0.8095131837939394,4.048946996147487,18.846979545833477,309.61973604459655,1477.3223181365734,8681.305148718571,47371.38543018808,69079.72577298213
temp,3,action_jerk,29,46928,17.366331535572435,71.58965573933128,4.466631691119295e-10,3.081487180095958e-05,6.453195188028355e-05,0.0006543506926306754,0.004351128990507999,0.054108610186201854,0.4693858678928397,4.101661617063842,85.7837152360889,336.88620034324623,912.9113095970189,1366.0468215320934,2138.9842304221884
temp,3,action_jerk,30,46928,24.903232113915248,90.04655968053106,7.222596662193048e-06,5.255691381198563e-05,0.00018219034596490916,0.07853848405582595,0.22912827976694183,0.7759495745308246,2.653732342313713,10.632072677117682,122.28998429354787,417.7482150922323,981.7007532031972,2440.742950448526,3589.6471577374596
temp,3,action_jerk,31,46928,2.1042199143881666,19.58484377024746,4.6168979949437646e-15,1.548807934389651e-08,3.5831391336219186e-07,3.9222770311833754e-05,0.000212168915623683,0.005178710651004019,0.05157610378016338,0.23718361592831977,3.548639832657622,37.61310960442117,339.2750731274857,632.3933148362435,716.5640080210118
temp,3,action_jerk,32,46928,29.782278714805525,117.16609305070756,0.00010489741034618743,0.00020589694428270393,0.0008947615199870813,0.09388926131852227,0.28949913307996106,0.9559896528653338,3.1580987486482357,12.05736366742772,132.28291280016657,534.2657182650254,1438.2095394515118,2948.3681113095795,4581.652945178328
temp,3,action_jerk,33,46928,85.14427416174418,566.9564458261492,1.9552017021346566e-06,2.0617917829109514e-05,4.377483710335759e-05,0.042318712311877386,0.1912260936124731,1.0457557604188865,5.087439086266082,25.257330504194428,351.08429151566867,1391.72165247914,5519.827128449309,26071.2144841372,39077.1057613785
temp,3,action_jerk,34,46928,74.5302972636283,287.49778425121156,0.0001192759555923797,0.00024100272754500117,0.000981900405446745,0.18020235202865462,0.5770238402405556,2.139688722783399,7.499941944284475,30.635314154996138,360.84916906838305,1220.0576878424386,3537.779884931372,8489.796756260037,11658.449885115164
temp,3,action_jerk,35,46928,59.305458168835,263.53500370600295,1.3162158045067207e-05,8.653216285290016e-05,0.00042420774917840823,0.08059944608098928,0.25941702325757965,1.0801841412295963,4.379059964654926,20.174736165145468,264.23721681189375,1092.0923287956675,3350.3959376782404,7589.374561879817,10386.517319111868
temp,3,action_jerk,36,46928,164.00522505016988,1877.9173595215782,9.561803428195718e-17,3.9783149561608716e-15,2.913408890973652e-14,0.013585246068638101,0.11548369257019507,1.3597919883454077,6.35141238769373,30.712099794319524,460.50735870235303,1913.5152491580702,29061.322454107936,77690.4759474489,79239.32221011682
temp,3,action_jerk,37,46928,73.19809474428874,385.88611089425126,5.042537427659287e-21,1.4142264384383216e-19,3.932493472863286e-19,0.00969028657856215,0.08709621623328283,1.223933875381109,5.691728224679775,25.392939273417902,328.87307616303985,1148.5086388576356,3983.0143277942316,14060.544225843092,19042.96443586325
temp,3,action_jerk,38,46928,106.20705273790226,509.84278647675586,6.332299419588412e-22,1.0315434046657562e-20,8.449167342920859e-20,0.014903491806976135,0.11049083901145089,1.434097851553686,6.97212672661208,33.63401028755435,462.47266616359315,1871.0044405389763,6743.920764736316,15530.387792470652,31704.272593592657
temp,3,action_jerk,39,46928,69.08379273699572,559.9980269228694,1.0473900605107223e-20,2.7306859826695773e-19,5.529592994061626e-19,0.0063371368458516415,0.05483030545601136,0.8678694251994451,4.632164130840515,21.83160117974618,268.13466784399026,932.4069955994944,5414.027876679975,25625.961510744444,28165.17935401214
temp,3,action_jerk,40,46928,74.27672438318129,374.56421835789735,2.011671647715758e-21,6.471820644635672e-20,1.1863324935581253e-19,0.001733721663250973,0.01658325437203679,0.22152088027186181,2.1160584901452113,14.858123332311697,317.2283447393372,1517.2342281806762,4970.567853907031,9192.91054556636,18947.222071996486
temp,3,action_jerk,41,46928,154.03036413841997,2054.355230819336,4.055851783446442e-20,1.0503664842477236e-18,2.251675800533762e-18,0.008477838888908146,0.08681063280013897,1.2739634310176409,6.426066104657156,31.410265235623218,487.0083999907339,1854.566192615524,18626.56858325873,95974.24235735701,107844.3301332715
temp,3,action_jerk,42,46928,50.999183638462846,449.20453601101605,6.76904061562342e-21,1.997987507575953e-19,4.1890621335315895e-19,0.004269041834728553,0.035662194399631066,0.5635118488159239,2.7630754858023194,13.324313955424227,194.77380524668223,732.7045897257867,4044.475142131924,20610.54068743226,22884.429961180518
temp,3,action_jerk,43,46928,84.79772491210097,383.2971009191551,2.8614958068083956e-21,7.075409687192213e-20,2.1537527100203498e-19,0.005502140139310024,0.0446708327787232,0.7032164577062561,4.088436201858531,21.4782672693073,384.1907233267547,1691.4165692450135,5037.280135895118,9575.109811492794,14265.20169999054
temp,3,action_jerk,44,46928,83.59160807791741,389.42597540167424,2.7174681384765803e-21,6.975108614674676e-20,1.4980079036910432e-19,0.005049210966714572,0.043136139665837125,0.5646162549162691,3.232330350097513,17.367745592443377,362.55368248070994,1784.8421501325315,5149.017503865885,8450.39364255066,13532.426449364852
temp,3,action_jerk,45,46928,123.4999216530693,1788.9576964996888,1.8470562109881564e-18,2.7585464293881392e-17,4.4290819250651065e-15,0.008041444045460703,0.0691840025953114,0.8517788950836201,3.618859632561406,14.148701919477384,182.12457661536268,1525.8850764882816,23615.858695738327,77947.9400716643,85634.44781128703
