run_name,episode_uid,degree,spline_target_mode,signal_type,dimension,count,mean,std,p0,p1,p2,p5,p10,p25,p50,p75,p95,p99,p99_9,p99_99,p100
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,17,5664,0.00010170107268092067,0.0001832676051892952,0.0,1.5929513824295866e-20,6.846777282667449e-20,1.578670008746456e-12,1.1458455684183752e-07,5.591640113367796e-06,3.341966940456978e-05,0.00012214939403882175,0.0004078071336668427,0.0008688801579339996,0.0017432218099751246,0.002872991078350106,0.003227498054655574
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,18,5664,0.00023355264093004235,0.0004229168911921297,0.0,2.4778843765572735e-21,2.1942605773516144e-20,2.1880112778308488e-12,1.9112657498876496e-07,1.0124205423678312e-05,6.908192354193599e-05,0.0002658414941978382,0.0010112356981577999,0.002023620840625066,0.0037736260663348217,0.005990876159000166,0.006867556026468269
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,19,5664,0.0001621643377572929,0.000304155358442464,0.0,2.6701367013039947e-21,2.2096984901654297e-20,9.40167041441067e-13,8.836160318992399e-08,6.540078159505969e-06,4.900479575301042e-05,0.00017098636825782498,0.0007138492158418351,0.0015536186418483372,0.002555262324871086,0.0037959700526410036,0.004880888107211989
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,20,5664,0.00018453217236012734,0.0003080053721439687,0.0,0.0,3.0241885361314496e-19,2.8017921316347837e-12,2.189159405974197e-07,1.1015167519778934e-05,6.555602891322732e-05,0.00022127291110668468,0.0007750534025791508,0.0015054740004416308,0.00239726554289678,0.00375374244358492,0.003991147601409395
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,21,5664,8.941267593299651e-05,0.00016738741124748828,0.0,1.2395195736312353e-20,7.278540446710244e-20,9.330820838204806e-13,7.637708596269781e-08,4.365500898647311e-06,2.788421906439742e-05,0.00010358765387998015,0.0003789279810761248,0.0008039791730340132,0.002018408809759787,0.0025241911446574486,0.002779033325456662
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,22,5664,0.00019893716444089243,0.00030698605416833174,0.0,9.455738774722109e-22,2.1755251604207543e-20,9.94326843084543e-13,2.0296637028849337e-07,1.2787119417538573e-05,7.866855661597949e-05,0.00025389720738083765,0.000794903316321005,0.001462299193853158,0.0024637723371759355,0.0030604892387378893,0.003183519425643766
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,23,5664,0.00020951999795485121,0.0003441114953870778,0.0,5.597154186002866e-21,2.4057518914621975e-20,1.8648138588872812e-12,2.7078852654627326e-07,1.1725061478760207e-05,7.635434450137257e-05,0.0002562370476251047,0.000857919808382751,0.001695100234193262,0.00273753184604363,0.003950023243920214,0.005010578386180187
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,24,5664,8.003283813233218e-05,0.000128644566504338,0.0,4.959593573379947e-25,4.6802101641135284e-20,5.667050162472269e-13,7.533253548325236e-08,4.277469323958616e-06,3.0234462025713338e-05,0.00010248540067415643,0.0003256150029231547,0.0006147889606910558,0.0010864329139743058,0.0015379147694449978,0.0016546010985838966
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,25,5664,0.0001564268311023703,0.0002425676605070511,0.0,0.0,2.8236738252342324e-19,1.745326105861992e-12,1.7700809431531195e-07,1.0822072127936178e-05,6.307967829899397e-05,0.00020018487063050427,0.0006350970261232317,0.0011752861473582207,0.0019179529075597334,0.002878063317075334,0.003271517463534712
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,26,5664,7.853331768406257e-05,0.00013010141133547556,0.0,1.14878156129546e-20,1.0122274474970879e-19,7.624904180270131e-13,6.708968538875219e-08,5.1304842343790485e-06,2.7894297792863815e-05,9.293388429248203e-05,0.0003361645354545405,0.0006115383263729193,0.001078014664330832,0.0015688495400391599,0.0017521858944016813
