run_name,episode_uid,degree,spline_target_mode,signal_type,count,mean,std,p0,p1,p2,p5,p10,p25,p50,p75,p95,p99,p99_9,p99_99,p100
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000002,3,global_action,action_acceleration,307580,1.2340295402841137,14.579006570224376,0.0,1.8440482727995596e-18,3.1643714333925298e-15,2.1644602585677143e-13,0.0004118992925743406,0.010818441620383009,0.0750079495685208,0.3240006381883632,3.9311926999179305,19.601271199902712,101.20283487494387,651.5843448774834,1667.6229600512934
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000002,3,global_action,action_jerk,307580,71.31003067480604,861.1737643015613,0.0,1.992749207691706e-18,2.6704468582042953e-14,1.0391806344976348e-11,0.006141213413685758,0.36001103237569343,2.6827543385586115,14.021796038509041,231.59990343508247,1147.527337150064,6018.322418378512,44487.78837362067,106457.30480547847
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000003,3,global_action,action,310245,0.00017531566168257776,0.00032838055895269877,0.0,0.0,1.1974942896264764e-20,2.220446049250313e-16,8.771828802212057e-09,5.6375085218107746e-06,5.179408130295826e-05,0.00019444384291111838,0.0007767765785644529,0.001612284161359847,0.002870682091326089,0.004872931978260834,0.008091966661695982
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000003,3,global_action,action_velocity,310245,0.007556524119150901,0.05160426824179984,0.0,7.31419805143993e-20,1.116689617313238e-16,3.747059883706347e-15,1.690223404585199e-05,0.00034834670928604594,0.0018917256782549174,0.006272691955630377,0.027062284446003337,0.07370335407038699,0.30827273979073055,3.229444259283187,5.156198465535602
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000003,3,global_action,action_acceleration,310245,1.0756580145845664,14.564154939730765,0.0,1.6772913433508867e-19,6.628487147884273e-16,1.598769945674834e-13,0.00041011407408234437,0.010645196210246195,0.07119994226156151,0.2969252510750534,3.238803824715645,16.589524691684858,79.58882449705949,664.7660242419212,1731.413548628123
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000003,3,global_action,action_jerk,310245,61.518993499629154,859.7644387501946,0.0,1.6157444055928974e-19,2.254326400271076e-15,6.894800597029646e-12,0.006251612942152994,0.3273965246478776,2.433491117249756,12.040191178371549,189.11435335479445,977.5100680731363,4590.901771256353,44370.43700682077,110415.68259216961
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000004,3,global_action,action,301145,0.00015113861152480772,0.0002917629132264056,0.0,0.0,0.0,6.938893903907228e-18,5.440092820663267e-15,2.807847836239219e-06,4.0304640620665143e-05,0.00016512559613923727,0.0006803160928366296,0.0014301301361454189,0.0025365445414225547,0.00448714282761368,0.007328839174613577
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000004,3,global_action,action_velocity,301145,0.007628463309900114,0.05186812181590085,0.0,1.6725030487663057e-20,1.982571367040546e-16,4.964808592254928e-15,1.3759472520257253e-05,0.00033715883497069735,0.0018819327586148207,0.0062329916913714326,0.02692692081389569,0.07441480460457303,0.3326337779905873,3.34437234571707,5.09688980907761
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000004,3,global_action,action_acceleration,301145,1.2056340631455755,14.777068958220289,0.0,3.9829555822475783e-20,2.913864586738725e-15,2.5264915536064776e-13,0.00040089993396738425,0.012605236550479952,0.08226570625885773,0.3577533842277217,3.864904789444154,17.635315674052098,95.27385580325493,651.3888568793982,1676.5236806392647
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000004,3,global_action,action_jerk,301145,69.63080714099443,872.5430061980871,0.0,4.60885275498646e-20,3.185880988288011e-14,1.0192313926044612e-11,0.009124541007827705,0.4273788749802395,3.0813704866754024,16.551278612339026,225.4989518615665,1051.1205896741458,5412.566230814845,41791.18133281875,107015.62765891588
